http://www.cbsnews.com/stories/2004/11/08/opinion/main654285.shtml,http://web.archive.org/web/20131113041916/http://www.cbsnews.com/stories/2004/11/08/opinion/main654285.shtml,Same,0.999078783721867,
http://www.nytimes.com/2004/08/23/opinion/23herbert.html,http://web.archive.org/web/20141227210209/http://www.nytimes.com:80/2004/08/23/opinion/23herbert.html,Same,0.9960817068114036,
https://pressfreedomfoundation.org/blog/2014/01/sen-schumer-wrong-snowden-would-be-barred-arguing-his-case-trial,http://web.archive.org/web/20140720012821/https://pressfreedomfoundation.org/blog/2014/01/sen-schumer-wrong-snowden-would-be-barred-arguing-his-case-trial,Same,1.0,
http://www.dailydot.com/politics/anonymous-lulzxmas-passwords-credit-cards/,http://web.archive.org/web/20160628120455/http://www.dailydot.com:80/politics/anonymous-lulzxmas-passwords-credit-cards/,Same,0.9885546756548359,
http://www.politico.com/magazine/story/2014/01/chuck-hagel-al-sissi-egypt-102068.html?hp=pm_2,http://web.archive.org/web/20140116040520/http://www.politico.com:80/magazine/story/2014/01/chuck-hagel-al-sissi-egypt-102068.html?hp=pm_2,Same,0.997750435597518,
http://www.nytimes.com/2004/10/19/science/19phys.html,http://web.archive.org/web/20150528054656/http://www.nytimes.com/2004/10/19/science/19phys.html,Same,0.946935885370248,
http://arstechnica.com/security/2014/01/nsa-employee-will-continue-to-co-chair-influential-crypto-standards-group/,http://web.archive.org/web/20160325082401/http://arstechnica.com/security/2014/01/nsa-employee-will-continue-to-co-chair-influential-crypto-standards-group/,Same,0.9898786611216692,
http://bos.sagepub.com/content/70/2/36.full,http://web.archive.org/web/20151116134733/http://bos.sagepub.com:80/content/70/2/36.full,Same,0.9975077024432675,
http://business.time.com/2014/02/19/net-neutrality-fcc-rules/,http://web.archive.org/web/20140305033441/http://business.time.com:80/2014/02/19/net-neutrality-fcc-rules/,Same,0.5528773696947474,Content Extraction Miss a paragraph on original page. Comment included only in wayback
"http://www.pcmag.com/article2/0,1759,1624914,00.asp","http://web.archive.org/web/20050902143900/http://www.pcmag.com:80/article2/0,1759,1624914,00.asp",Same,0.941543840788197,
http://www.danielpipes.org/article/2066,http://web.archive.org/web/20081216073915/http://www.danielpipes.org:80/article/2066,Same,0.9892630727459547,
http://www.pcworld.com/article/168019/delicious_library_iphone_app_yanked_from_app_store.html,http://web.archive.org/web/20120720060625/http://www.pcworld.com:80/article/168019/delicious_library_iphone_app_yanked_from_app_store.html,Same,0.9655338360386319,
https://firstlook.org/theintercept/2014/09/28/u-s-officials-invented-terror-group-justify-bombing-syria/,http://web.archive.org/web/20150812182520/https://firstlook.org/theintercept/2014/09/28/u-s-officials-invented-terror-group-justify-bombing-syria/,Same,0.9983444551178793,
http://online.wsj.com/article/SB124113159891774733.html,http://web.archive.org/web/20120506065812/http://online.wsj.com/article/SB124113159891774733.html,Same,0.5334823344356411,Patial readable on original pages. Subscribe required
http://recode.net/2014/11/10/president-obama-backs-title-ii-for-net-neutrality-in-big-win-for-activists/,http://web.archive.org/web/20160304150033/http://recode.net/2014/11/10/president-obama-backs-title-ii-for-net-neutrality-in-big-win-for-activists/,Same,0.9972167447229376,
http://arstechnica.com/apple/2014/09/apple-expands-data-encryption-under-ios-8-making-handover-to-cops-moot/,http://web.archive.org/web/20170708075826/https://arstechnica.com/apple/2014/09/apple-expands-data-encryption-under-ios-8-making-handover-to-cops-moot/,Same,0.9845528325969729,
http://news.bbc.co.uk/1/hi/world/asia-pacific/3755154.stm,http://web.archive.org/web/20070806234204/http://news.bbc.co.uk:80/1/hi/world/asia-pacific/3755154.stm,Same,1.0000000000000002,
http://www.uscourts.gov/Statistics/WiretapReports/wiretap-report-2013.aspx#sa4,http://web.archive.org/web/20150429023108/http://www.uscourts.gov:80/Statistics/WiretapReports/wiretap-report-2013.aspx,Same,0.991012484168449,
http://arstechnica.com/media/news/2009/06/tiered-service-rs-dvrs-seen-as-critical-to-cable-profits.ars,http://web.archive.org/web/20110320003742/http://arstechnica.com:80/media/news/2009/06/tiered-service-rs-dvrs-seen-as-critical-to-cable-profits.ars,Same,0.9870955983420481,
http://www.nytimes.com/2004/10/22/business/22music.html,http://web.archive.org/web/20150528063754/http://www.nytimes.com/2004/10/22/business/22music.html,Same,0.9910721511268185,
http://www.nytimes.com/2004/09/02/politics/campaign/02protest.html,http://web.archive.org/web/20150528014741/http://www.nytimes.com/2004/09/02/politics/campaign/02protest.html,Same,0.9480046468115759,
http://isaac.exploratorium.edu/%7Epauld/physics/relativity/relativitytimefly.htm,http://web.archive.org/web/20100613140345/http://isaac.exploratorium.edu/~pauld/physics/relativity/relativitytimefly.htm,Same,1.0000000000000002,
http://www.nytimes.com/2004/04/08/technology/circuits/08goog.html,http://web.archive.org/web/20151012065354/http://www.nytimes.com/2004/04/08/technology/circuits/08goog.html,Same,0.9178594149687265,
http://www.pnas.org/cgi/content/abstract/102/41/14497,http://web.archive.org/web/20080726103228/http://www.pnas.org/cgi/content/abstract/102/41/14497,Same,0.8679826418563643,
http://gizmodo.com/5367420/google-threatens-cyanogen-android-hacker-with-cease+and+desist,http://web.archive.org/web/20140208002916/http://gizmodo.com/5367420/google-threatens-cyanogen-android-hacker-with-cease+and+desist,Same,1.0000000000000002,
http://www.internethalloffame.org/press/latest-news/internet-hall-fame-announces-2013-inductees,http://web.archive.org/web/20190821140953/https://www.internethalloffame.org//press/latest-news/internet-hall-fame-announces-2013-inductees,Same,1.0000000000000007,
http://www.aclu.org/safefree/general/39922res20090618.html,http://web.archive.org/web/20091015122043/http://www.aclu.org/safefree/general/39922res20090618.html,Same,0.7921252360997078,A paragraph on the left not filtered out in wayback
http://research.google.com/pubs/author6411.html,http://web.archive.org/web/20160430095410/http://research.google.com/pubs/author6411.html,Same,0,Personal webpage great change
http://www.michaelgeist.ca/content/view/7096/135/,http://web.archive.org/web/20140629223248/http://www.michaelgeist.ca/content/view/7096/135/,Same,0.9712628482204574,
http://blogs.scientificamerican.com/cross-check/2013/02/16/why-drones-should-make-you-afraid-very-afraid/,http://web.archive.org/web/20150417113133/http://blogs.scientificamerican.com:80/cross-check/2013/02/16/why-drones-should-make-you-afraid-very-afraid/,Same,0.9437532722423222,
